lagomorph_humanoid,1
lamia,1
leaf-nosed_bat,1
angel_humanoid,1
megabat,1
leporid_humanoid,1
leviathan,1
lizardman,1
lycanroc,1
lynx_humanoid,1
maine_coon,1
mammal_taur,1
maned_dragon,1
zombie,1
